TIME,SOC,DEVICE_CHARGE_ENERGY,DEVICE_CHARGE_CAPACITY,DEVICE_SUM_CHARGE_VOLTAGE,DEVICE_SUM_CHARGE_CUTTENT,BMS_SUM_CHARGE_VOLTAGE,BMS_SUM_CHARGE_CUTTENT,REQUIRE_VOLTAGE,REQUIRE_CUTTENT,MAX_TEMP,MAX_TEMP_PROBE_ID,MIN_TEMP,MIN_VOLT_CELL_ID,MAX_CELL_VOLT,MAX_VOLT_CELL_ID,COMMON_ALARM_FLAG,BMS_STOP_CHARGE,CHARGER_STOP_CHARGE
9471,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9472,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,4,0,0,0
9473,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9474,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9475,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,4,0,0,0
9476,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9477,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9478,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9479,59,1363,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9480,59,1363,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9481,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9482,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9483,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9484,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9485,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9486,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9487,59,1363,331,416.2,1.38,416.4,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9488,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9489,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9490,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9491,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9492,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9493,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9494,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,4,0,0,0
9495,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9496,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9497,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9498,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9499,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9500,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9501,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,4,0,0,0
9502,59,1363,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9503,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9504,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9505,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9506,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9507,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9508,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9509,59,1364,331,416.3,1.38,416.6,-1.2,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9510,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9511,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9512,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9513,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9514,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9515,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,4,0,0,0
9516,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9517,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9518,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9519,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9520,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9521,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9522,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9523,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9524,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9525,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9526,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,4,0,0,0
9527,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9528,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9529,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9530,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9531,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9532,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9533,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,4,0,0,0
9534,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9535,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9536,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9537,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9538,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9539,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9540,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9541,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9542,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9543,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9544,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9545,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9546,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9547,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,4,0,0,0
9548,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9549,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9550,59,1364,331,416.2,1.38,416.4,-1.1,451.5,1.5,26,0,24,6,3.86,4,0,0,0
9551,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9552,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9553,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9554,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9555,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9556,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,4,0,0,0
9557,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9558,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,4,0,0,0
9559,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9560,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9561,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9562,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9563,59,1364,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9564,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,4,0,0,0
9565,59,1364,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,4,0,0,0
9566,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9567,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9568,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9569,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9570,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9571,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9572,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9573,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9574,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,4,0,0,0
9575,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9576,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9577,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9578,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9579,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9580,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9581,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9582,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9583,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,4,0,0,0
9584,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9585,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9586,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,4,0,0,0
9587,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9588,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9589,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9590,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9591,59,1365,331,416.2,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9592,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9593,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9594,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9595,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9596,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9597,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9598,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9599,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9600,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9601,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9602,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9603,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9604,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9605,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9606,59,1365,331,416.3,1.38,416.4,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9607,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9608,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9609,59,1365,331,416.3,1.38,416.4,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9610,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9611,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
9612,59,1365,331,416.3,1.38,416.6,-1.1,451.5,1.5,26,0,24,6,3.86,6,0,0,0
